Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
256	933.677	324.4802	1691.719	508.1977	322.9091	232.39464	61.765118	283.64218	20.622921	1028000	-1.0967255e-08	1330.1921	-0.014987428	-363.8346	0.23836835	0.0151474	0.17425	7.0	737.7602846622467
257	753.56036	271.2041	1319.5416	459.08337	270.42856	225.08455	61.61827	283.80945	20.439194	1032000	-5.2452087e-09	2046.0708	-0.010447603	-716.87427	0.23757112	0.0168283	0.176	5.0	740.1244251728058
258	897.01166	317.69736	1403.1309	406.62418	329.75	217.19072	62.86214	282.39212	20.195192	1036000	7.390976e-09	891.9409	-0.03321698	-351.47894	0.23726617	0.015239426	0.208	22.0	742.6329729557037
259	1232.0894	774.71466	2898.4622	602.51196	414.0	231.01732	43.506042	281.65244	20.372929	1040000	1.2159347e-08	2452.8135	-0.02282273	-1413.9694	0.23575558	0.015313862	0.1995	9.0	745.0253703594208
260	1020.4946	523.44666	1884.3204	308.88403	373.3	237.65575	67.018845	285.5285	-5.5284104	1044000	-1.07288365e-08	2181.1548	-0.04416228	-1079.925	0.23521863	0.015228243	0.26725	57.0	747.9712719917297
261	933.7276	617.8863	2568.58	241.69046	347.63635	218.99162	63.238113	285.4537	21.23757	1048000	1.9073486e-08	1635.5851	-0.017924167	-677.7558	0.2356319	0.015422905	0.21825	8.0	750.3628940582275
262	1186.7405	690.6378	2836.2603	408.61575	397.2	225.9353	63.7121	285.42252	21.218304	1052000	-1.847744e-08	1692.7086	-0.01452759	-947.6831	0.2360612	0.01631137	0.1735	7.0	752.7621190547943
263	992.14276	631.8707	2567.7246	483.13147	367.2	240.5131	69.65694	289.86746	-7.1501985	1056000	-1.168251e-08	1850.8208	-0.01472555	-773.5415	0.23559095	0.01501759	0.22125	6.0	755.1453320980072
264	942.2297	630.395	2540.5564	382.6386	320.58334	222.41907	62.85181	289.35837	21.961695	1060000	1.9073486e-08	1946.8848	-0.011826137	-572.09607	0.23490411	0.01573614	0.204	5.0	757.5230565071106
265	881.3117	589.7717	2731.414	397.39664	325.33334	229.26848	60.832386	293.1143	5.6172137	1064000	2.2053719e-08	2221.8132	-0.011186859	-768.9165	0.23452601	0.015302383	0.17525	5.0	760.6394002437592
266	1361.9646	793.6097	2854.8928	646.69226	465.25	238.05637	51.91459	291.78482	22.277138	1068000	1.9550324e-08	1877.2605	-0.015635623	-846.72705	0.233884	0.015977321	0.191	7.0	763.4997229576111
267	868.2142	487.383	1940.6177	413.83514	325.25	237.94861	65.54304	293.86334	21.867844	1072000	-2.861023e-09	2722.269	-0.013734687	-1321.9646	0.23387034	0.016661117	0.22375	7.0	765.9472653865814
268	1314.9717	537.24457	1931.5115	326.70172	451.125	218.66222	58.80861	290.2499	23.139107	1076000	-1.6331672e-08	2106.206	-0.02862808	-1299.6489	0.23391195	0.015627623	0.21975	17.0	768.547609090805
269	1638.0446	792.09064	2848.3208	826.68335	572.3333	248.355	54.569534	293.50143	22.19808	1080000	3.6418438e-08	1405.4132	-0.026902545	-788.687	0.23075807	0.015073232	0.214	14.0	771.7054815292358
270	1381.7228	728.01294	3081.439	673.11926	483.625	258.12585	53.587856	294.8943	22.093212	1084000	-7.2717667e-09	1670.3553	-0.03584785	-515.50635	0.22754802	0.015346677	0.258	27.0	774.4273025989532
271	1299.6448	630.23627	2760.0242	475.72794	451.25	245.92555	55.15517	294.97073	21.899101	1088000	6.377697e-08	1155.3795	-0.05188142	-440.47736	0.22092733	0.014540723	0.29575	79.0	777.7565031051636
272	1183.6935	691.31885	2785.6165	614.6772	426.375	249.1085	60.131622	296.01306	22.09871	1092000	-1.3828277e-08	930.8511	-0.029871998	-310.49243	0.2181765	0.015301059	0.23025	18.0	781.4297273159027
273	1182.695	839.9894	2719.7336	511.95084	426.375	245.24474	53.197388	294.0393	21.945309	1096000	4.887581e-08	764.08875	-0.032142356	-250.99829	0.21956258	0.015448667	0.23425	19.0	784.8536450862885
274	1074.9042	657.5431	2829.2192	411.49475	385.0	236.56383	59.81757	295.14658	22.040377	1100000	-4.768372e-10	1006.0552	-0.041306924	-279.06616	0.2186792	0.015217643	0.25625	32.0	788.2036447525024
275	1015.74384	398.5595	1614.2869	372.25275	362.4	237.92033	60.571632	295.44568	22.130848	1104000	-1.7881393e-09	799.55963	-0.017233511	-348.93408	0.21633884	0.01634593	0.182	7.0	790.626757144928
276	1139.0844	491.0528	1886.5688	520.0586	395.8	230.167	57.692715	292.6094	21.89751	1108000	7.629395e-09	1491.905	-0.013456228	-459.0564	0.2156147	0.015739465	0.20725	7.0	793.7853631973267
277	1173.5142	833.4113	2987.7568	462.84262	399.3	238.29648	55.62635	295.8395	21.859982	1112000	-2.3841858e-08	1602.5813	-0.014515457	-573.7355	0.2151613	0.016584024	0.22975	7.0	796.9248518943787
278	1284.0781	735.1112	2859.1128	488.35306	443.77777	249.8702	62.16452	299.91748	23.249702	1116000	5.9604646e-09	1032.8228	-0.007748687	-281.33582	0.21488121	0.015483428	0.15725	4.0	799.6165182590485
279	1360.1964	526.50214	2023.5583	513.26385	477.75	246.7409	58.26805	300.45645	22.644503	1120000	1.3351441e-08	1127.553	-0.01595343	-401.31885	0.21451196	0.015824195	0.18325	8.0	802.3800015449524
280	1334.7078	875.8266	2789.5786	468.8812	470.875	250.78908	51.676495	300.1323	21.612331	1124000	-6.6757204e-09	764.4994	-0.02003859	-320.45248	0.21392798	0.0152018685	0.21825	9.0	805.7957572937012
281	1172.1938	910.1761	2694.7551	378.023	427.33334	245.02525	58.353992	301.92563	22.882511	1128000	1.2874604e-08	3128.396	-0.03923685	-1438.357	0.21348874	0.015199102	0.27475	36.0	808.856778383255
282	1663.5763	813.93445	2851.2788	544.83844	558.2857	251.26031	54.035038	301.8037	22.679478	1132000	-1.525879e-08	1582.0043	-0.013193736	-690.775	0.20922494	0.017001482	0.24375	5.0	811.8223624229431
283	1281.7394	744.5956	2903.2822	481.4743	429.66666	268.90424	52.139114	306.15744	23.56186	1136000	1.692772e-08	2565.519	-0.02229574	-1351.2421	0.20826392	0.01514021	0.2005	15.0	814.8446753025055
284	1583.6127	946.6691	2950.541	565.987	523.4286	260.23538	60.036263	306.9704	12.53936	1140000	-6.9141386e-09	1944.231	-0.009911655	-877.4376	0.206953	0.018690012	0.151	5.0	818.4428944587708
285	1081.8916	734.74585	2917.1362	469.66367	376.875	269.34262	58.993534	310.4423	-37.125275	1144000	1.1920929e-08	1735.4115	-0.048240606	-648.60254	0.20673816	0.014235463	0.2915	79.0	821.7914679050446
286	885.3298	620.102	2840.8933	322.6869	305.30768	229.30582	68.796265	309.36246	23.20536	1148000	1.2874604e-08	2299.6572	-0.015480642	-1174.9825	0.20513289	0.016980251	0.2195	5.0	824.2409510612488
287	1832.519	1108.0543	3028.3135	655.1386	630.3333	271.73718	39.475025	308.9851	23.455618	1152000	-9.953975e-09	1327.053	-0.017975932	-774.5367	0.20475046	0.015364679	0.19625	10.0	827.3625776767731
288	1620.699	1161.7025	3113.635	342.48508	551.4286	271.50458	54.51615	311.6304	17.204607	1156000	-2.5272369e-08	1858.4504	-0.006679641	-832.79565	0.20398216	0.018120456	0.237	4.0	830.5634973049164
289	1037.6272	671.91943	2563.03	464.72702	343.2	246.94165	65.72121	311.50555	23.883097	1160000	5.6028364e-09	1484.8717	-0.025895799	-616.3564	0.20362519	0.015334365	0.174	12.0	833.5907423496246
290	1116.1549	794.015	2989.775	352.226	390.5	245.45122	66.03697	312.82614	23.746658	1164000	2.1457671e-09	1269.9625	-0.017126726	-408.75964	0.20253308	0.016249292	0.2425	7.0	836.0089411735535
291	1062.3618	689.1987	2677.6094	420.73584	354.8889	245.566	66.74362	311.80618	22.633385	1168000	1.5318394e-08	1137.9487	-0.030875003	-630.9878	0.20183854	0.015007509	0.199	17.0	839.1812007427216
292	1840.3391	1104.6982	2942.9907	468.23526	647.6	276.86575	43.727325	311.9888	23.9344	1172000	5.1259996e-09	1163.9795	-0.0121939005	-533.4388	0.19738932	0.017240245	0.19325	5.0	841.8743278980255
293	896.31287	496.625	2057.0735	482.15	316.18182	230.55197	68.90608	311.8302	23.487682	1176000	7.629395e-09	2128.7617	-0.039714273	-909.2561	0.19650568	0.015024353	0.2275	29.0	844.7175052165985
294	1464.1133	869.0781	2844.833	661.4584	505.7143	252.39209	55.921425	313.03644	23.88155	1180000	-6.198883e-09	2579.636	-0.0137105705	-1423.5352	0.19532593	0.01694595	0.20225	5.0	847.3873498439789
295	1231.4584	735.93085	2968.9124	418.03888	422.1111	261.1029	60.137596	314.46722	23.868073	1184000	2.9802322e-08	1462.9568	-0.012024851	-514.7019	0.19530435	0.015962802	0.2035	6.0	850.0883688926697
296	1260.3864	1028.5698	3045.7588	483.92474	435.5	258.46234	54.250633	312.4243	23.460293	1188000	-3.027916e-08	1695.5592	-0.054668393	-679.85455	0.19522111	0.014680487	0.3215	79.0	852.9260587692261
297	1657.6448	700.5957	2708.1328	727.858	557.8571	261.48376	58.55027	315.49957	23.968737	1192000	3.6001204e-08	1735.8273	-0.035631437	-603.47424	0.2007317	0.015066283	0.2515	24.0	855.4931564331055
298	1645.9371	620.64856	2984.419	1003.7229	551.5714	265.63547	57.179935	317.76303	23.965279	1196000	2.5510788e-08	1140.1368	-0.013608796	-484.8786	0.19860953	0.015168766	0.2115	5.0	858.0021841526031
299	893.861	681.4641	2865.4917	323.50638	319.16666	250.90503	66.59695	319.13885	24.270836	1200000	7.1823596e-09	2908.763	-0.031808566	-1003.02625	0.19816878	0.015043329	0.21725	22.0	861.5064623355865
